DictWordID,PojUnicode,PojInput,KipUnicode,KipInput,HanLoTaibunPoj,PageNumber,PojNormalized,KipNormalized
1708,Chit-á-táⁿ,Chit-a2-tann2,Tsit-á-tánn,Tsit-a2-tann2,鯽仔膽,416,Chit-a-ta,Tsit-a-tann
1709,Ti-sái-chhài,Ti-sai2-chhai3,Ti-sái-tshài,Ti-sai2-tshai3,豬屎菜,417,Ti-sai-chhai,Ti-sai-tshai
1710,Hi-chhiam-chháu,Hi-chhiam-chhau2,Hi-tshiam-tsháu,Hi-tshiam-tshau2,稀簽草,417,Hi-chhiam-chhau,Hi-tshiam-tshau
1711,Saⁿ-pán-to,Sann-pan2-to,Sann-pán-to,Sann-pan2-to,三版刀,418,Sa-pan-to,Sann-pan-to
1712,Thih-kûn-thâu,Thih-kun5-thau5,Thih-kûn-thâu,Thih-kun5-thau5,鐵拳頭,418,Thih-kun-thau,Thih-kun-thau
1713,Kim-chài-kau,Kim-chai3-kau,Kim-tsài-kau,Kim-tsai3-kau,金再鈎,418,Kim-chai-kau,Kim-tsai-kau
1714,Chhiⁿ-ki-hiuⁿ,Chhinn-ki-hiunn,Tshinn-ki-hiunn,Tshinn-ki-hiunn,生支香,419,Chhi-ki-hiu,Tshinn-ki-hiunn
1715,It-ki-hiuⁿ,It-ki-hiunn,It-ki-hiunn,It-ki-hiunn,一枝香,419,It-ki-hiu,It-ki-hiunn
1716,Liam-la̍t-á,Liam-lat8-a2,Liam-la̍t-á,Liam-lat8-a2,拈力仔,419,Liam-lat-a,Liam-lat-a
1717,Chhân-o͘-chháu,Chhan5-oo-chhau2,Tshân-oo-tsháu,Tshan5-oo-tshau2,田烏草,419,Chhan-o-chhau,Tshan-oo-tshau
1718,N̂g-hoe-chhân-lō͘-chháu,Ng5-hoe-chhan5-loo7-chhau2,N̂g-hue-tshân-lōo-tsháu,Ng5-hue-tshan5-loo7-tshau2,黃花田路草,419,N̂g-hoe-chhan-lo-chhau,N̂g-hue-tshan-loo-tshau
1719,Chôa-chi̍h-hông,Choa5-chih8-hong5,Tsuâ-tsi̍h-hông,Tsua5-tsih8-hong5,蛇舌黃,419,Choa-chih-hong,Tsua-tsih-hong
1720,Thian-hông-chháu-kū,Thian-hong5-chhau2-ku7,Thian-hông-tsháu-kū,Thian-hong5-tshau2-ku7,天紅草舅,419,Thian-hong-chhau-ku,Thian-hong-tshau-ku
1721,Iûⁿ-tài-lâi,Iunn5-tai3-lai5,Iûnn-tài-lâi,Iunn5-tai3-lai5,羊帶來,420,Iu-tai-lai,Iunn-tai-lai
1722,Sat-bú-chí,Sat-bu2-chi2,Sat-bú-tsí,Sat-bu2-tsi2,虱母子,420,Sat-bu-chi,Sat-bu-tsi
1723,Pah-ji̍t-chháu,Pah-jit8-chhau2,Pah-ji̍t-tsháu,Pah-jit8-tshau2,百日草,420,Pah-jit-chhau,Pah-jit-tshau
